[29-05:10:00:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:10:03:55.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1020] [SRC_HO_P] [MRO] AMF_UE_ID: 2020, RSRP_SOURCE: 109, RSRP_TARGET: 95, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 1, HO_MARGIN: 9, TIME_TO_TRIGGER: 2, HOF: 1
[29-05:10:05:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1039] [SRC_HO_P] [MRO] AMF_UE_ID: 2039, RSRP_SOURCE: 82, RSRP_TARGET: 76, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 0, HO_MARGIN: 14, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:10:04:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1091] [SRC_HO_P] [MRO] AMF_UE_ID: 2091, RSRP_SOURCE: 72, RSRP_TARGET: 73, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 3, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:10:06:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1071] [SRC_HO_P] [MRO] AMF_UE_ID: 2071, RSRP_SOURCE: 84, RSRP_TARGET: 75, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 21, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:10:04:15.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1022] [SRC_HO_P] [MRO] AMF_UE_ID: 2022, RSRP_SOURCE: 119, RSRP_TARGET: 112, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 0, HO_MARGIN: 25, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:10:07:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1071] [SRC_HO_P] [MRO] AMF_UE_ID: 2071, RSRP_SOURCE: 111, RSRP_TARGET: 103, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 1, HO_MARGIN: 4, TIME_TO_TRIGGER: 11, HOF: 1
[29-05:10:05:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1045] [SRC_HO_P] [MRO] AMF_UE_ID: 2045, RSRP_SOURCE: 67, RSRP_TARGET: 62, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 0, HO_MARGIN: 5, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:10:06:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1006] [SRC_HO_P] [MRO] AMF_UE_ID: 2006, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 0, HO_MARGIN: 16, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:10:04:35.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1014] [SRC_HO_P] [MRO] AMF_UE_ID: 2014, RSRP_SOURCE: 90, RSRP_TARGET: 83, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 0, HO_MARGIN: 14, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:10:06:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1067] [SRC_HO_P] [MRO] AMF_UE_ID: 2067, RSRP_SOURCE: 102, RSRP_TARGET: 91, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 1, HO_MARGIN: 9, TIME_TO_TRIGGER: 15, HOF: 1
[29-05:10:08:33.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 115, RSRP_TARGET: 110, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 1, HO_MARGIN: 9, TIME_TO_TRIGGER: 7, HOF: 1
[29-05:10:08:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1040] [SRC_HO_P] [MRO] AMF_UE_ID: 2040, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 1, HO_MARGIN: 5, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:10:06:53.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1016] [SRC_HO_P] [MRO] AMF_UE_ID: 2016, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 0, HO_MARGIN: 23, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:10:07:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1017] [SRC_HO_P] [MRO] AMF_UE_ID: 2017, RSRP_SOURCE: 88, RSRP_TARGET: 78, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 0, HO_MARGIN: 29, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:10:05:05.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1042] [SRC_HO_P] [MRO] AMF_UE_ID: 2042, RSRP_SOURCE: 119, RSRP_TARGET: 112, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 1, HO_MARGIN: 9, TIME_TO_TRIGGER: 1, HOF: 1
[29-05:10:08:16.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1057] [SRC_HO_P] [MRO] AMF_UE_ID: 2057, RSRP_SOURCE: 111, RSRP_TARGET: 105, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 0, HO_MARGIN: 2, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:10:06:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1086] [SRC_HO_P] [MRO] AMF_UE_ID: 2086, RSRP_SOURCE: 78, RSRP_TARGET: 76, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 1, HO_MARGIN: 30, TIME_TO_TRIGGER: 11, HOF: 1
[29-05:10:08:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1002] [SRC_HO_P] [MRO] AMF_UE_ID: 2002, RSRP_SOURCE: 62, RSRP_TARGET: 65, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:10:07:35.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1048] [SRC_HO_P] [MRO] AMF_UE_ID: 2048, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 0, HO_MARGIN: 2, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:10:08:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1003] [SRC_HO_P] [MRO] AMF_UE_ID: 2003, RSRP_SOURCE: 85, RSRP_TARGET: 75, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 0, HO_MARGIN: 20, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:10:08:56.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 70, RSRP_TARGET: 72, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 1, HO_MARGIN: 3, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:10:06:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1000] [SRC_HO_P] [MRO] AMF_UE_ID: 2000, RSRP_SOURCE: 78, RSRP_TARGET: 71, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 0, HO_MARGIN: 19, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:10:05:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1004] [SRC_HO_P] [MRO] AMF_UE_ID: 2004, RSRP_SOURCE: 68, RSRP_TARGET: 63, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 26, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:10:07:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 71, RSRP_TARGET: 72, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 11, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:10:07:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1028] [SRC_HO_P] [MRO] AMF_UE_ID: 2028, RSRP_SOURCE: 82, RSRP_TARGET: 71, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 0, HO_MARGIN: 13, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:10:07:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1026] [SRC_HO_P] [MRO] AMF_UE_ID: 2026, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 0, HO_MARGIN: 18, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:10:07:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1084] [SRC_HO_P] [MRO] AMF_UE_ID: 2084, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 0, HO_MARGIN: 21, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:10:08:38.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1098] [SRC_HO_P] [MRO] AMF_UE_ID: 2098, RSRP_SOURCE: 81, RSRP_TARGET: 79, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 1, HO_MARGIN: 24, TIME_TO_TRIGGER: 2, HOF: 1
[29-05:10:06:15.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1063] [SRC_HO_P] [MRO] AMF_UE_ID: 2063, RSRP_SOURCE: 69, RSRP_TARGET: 66, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 0, HO_MARGIN: 19, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:10:11:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1095] [SRC_HO_P] [MRO] AMF_UE_ID: 2095, RSRP_SOURCE: 79, RSRP_TARGET: 70, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 0, HO_MARGIN: 6, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:10:06:25.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1095] [SRC_HO_P] [MRO] AMF_UE_ID: 2095, RSRP_SOURCE: 102, RSRP_TARGET: 90, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 0, HO_MARGIN: 11, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:10:10:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 61, RSRP_TARGET: 65, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 0, HO_MARGIN: 19, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:10:07:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1049] [SRC_HO_P] [MRO] AMF_UE_ID: 2049, RSRP_SOURCE: 79, RSRP_TARGET: 73, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 0, HO_MARGIN: 17, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:10:09:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1012] [SRC_HO_P] [MRO] AMF_UE_ID: 2012, RSRP_SOURCE: 84, RSRP_TARGET: 77, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 0, HO_MARGIN: 26, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:10:09:27.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1073] [SRC_HO_P] [MRO] AMF_UE_ID: 2073, RSRP_SOURCE: 89, RSRP_TARGET: 81, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:10:12:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1086] [SRC_HO_P] [MRO] AMF_UE_ID: 2086, RSRP_SOURCE: 117, RSRP_TARGET: 111, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 1, HO_MARGIN: 8, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:10:08:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1075] [SRC_HO_P] [MRO] AMF_UE_ID: 2075, RSRP_SOURCE: 70, RSRP_TARGET: 66, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 0, HO_MARGIN: 3, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:10:07:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 85, RSRP_TARGET: 78, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 1, HO_MARGIN: 26, TIME_TO_TRIGGER: 5, HOF: 1
[29-05:10:11:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1042] [SRC_HO_P] [MRO] AMF_UE_ID: 2042, RSRP_SOURCE: 88, RSRP_TARGET: 79, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 1, HO_MARGIN: 12, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:10:08:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1069] [SRC_HO_P] [MRO] AMF_UE_ID: 2069, RSRP_SOURCE: 116, RSRP_TARGET: 107, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 0, HO_MARGIN: 25, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:10:08:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1031] [SRC_HO_P] [MRO] AMF_UE_ID: 2031, RSRP_SOURCE: 69, RSRP_TARGET: 66, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 0, HO_MARGIN: 9, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:10:11:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1010] [SRC_HO_P] [MRO] AMF_UE_ID: 2010, RSRP_SOURCE: 111, RSRP_TARGET: 102, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 12, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:10:11:52.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1059] [SRC_HO_P] [MRO] AMF_UE_ID: 2059, RSRP_SOURCE: 85, RSRP_TARGET: 77, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 0, HO_MARGIN: 14, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:10:13:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1031] [SRC_HO_P] [MRO] AMF_UE_ID: 2031, RSRP_SOURCE: 63, RSRP_TARGET: 65, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 1, HO_MARGIN: 26, TIME_TO_TRIGGER: 12, HOF: 1
[29-05:10:10:37.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1035] [SRC_HO_P] [MRO] AMF_UE_ID: 2035, RSRP_SOURCE: 79, RSRP_TARGET: 71, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 0, HO_MARGIN: 9, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:10:07:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 107, RSRP_TARGET: 94, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 1, HO_MARGIN: 20, TIME_TO_TRIGGER: 3, HOF: 1
[29-05:10:07:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1027] [SRC_HO_P] [MRO] AMF_UE_ID: 2027, RSRP_SOURCE: 98, RSRP_TARGET: 84, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 0, HO_MARGIN: 25, TIME_TO_TRIGGER: 15, HOF: 0
